bigram,bigram_rank,word_rank,word,word_count
lx,510,3,lxi,351011
lx,510,4,lxiii,338892
lx,510,5,lxii,333656
lx,510,6,lxvi,333061
lx,510,7,lxv,300238
lx,510,8,lxiv,295647
lx,510,9,lxviii,289243
lx,510,10,lxvii,283594
lx,510,11,lxix,254675
lx,510,12,lxxi,240619
vd,511,1,dvd,1574133
vd,511,2,blvd,1448201
vd,511,3,pravda,1364940
vd,511,4,vd,803904
vd,511,5,cvd,616075
vd,511,6,revd,553821
vd,511,7,nkvd,402456
vd,511,8,dvds,308184
vd,511,9,mvd,155226
vd,511,10,svd,154018
vd,511,11,vdt,148560
vd,511,12,vdc,147087
zs,512,1,nietzsche,5971592
zs,512,2,nietzschean,339617
zs,512,3,zs,332525
zs,512,4,kyrgyzstan,275431
zs,512,5,weizsacker,212921
zs,512,6,fitzsimmons,212914
zs,512,7,schwarzschild,199895
zs,512,8,ozs,192567
zs,512,9,delitzsch,175508
zs,512,10,balazs,133345
zs,512,11,jozsef,130815
zs,512,12,fitzsimons,117769
bw,513,1,zimbabwe,2736795
bw,513,2,subway,2123543
bw,513,3,bw,781610
bw,513,4,cobwebs,568026
bw,513,5,subways,374347
bw,513,6,ojibwa,343711
bw,513,7,cobweb,329279
bw,513,8,abwehr,240092
bw,513,9,zimbabwean,234880
bw,513,10,ojibway,178730
bw,513,11,bwana,156805
bw,513,12,obwohl,148375
xq,514,1,exquisite,6366109
xq,514,2,exquisitely,1679644
xq,514,3,xq,179783
mv,515,1,mv,2698733
mv,515,2,circumvent,1251269
mv,515,3,cmv,741250
mv,515,4,triumvirate,608295
mv,515,5,circumvented,521337
mv,515,6,circumventing,334476
mv,515,7,mvp,276116
mv,515,8,circumvention,215435
mv,515,9,tmv,210895
mv,515,10,mva,201606
mv,515,11,mvs,198436
mv,515,12,quamvis,164320
uw,516,1,kuwait,3064874
uw,516,2,kluwer,1637554
uw,516,3,kuwaiti,436973
uw,516,4,uw,428373
uw,516,5,brouwer,367701
uw,516,6,leeuwenhoek,242298
uw,516,7,leeuwen,219779
uw,516,8,uwe,203394
uw,516,9,leeuw,200853
uw,516,10,nieuwe,198732
uw,516,11,pauw,134912
uw,516,12,eeuw,122252
hg,517,1,hg,3429182
hg,517,2,thoroughgoing,842439
hg,517,3,mmhg,808408
hg,517,4,linlithgow,342214
hg,517,5,highgate,335312
hg,517,6,ashgate,329837
hg,517,7,kashgar,214254
hg,517,8,southgate,210419
hg,517,9,hgh,185110
hg,517,10,churchgoers,171122
hg,517,11,ghg,170097
hg,517,12,shg,155101
fb,518,1,fbi,5034035
fb,518,2,fb,779149
fb,518,3,fbis,492418
fb,518,4,afb,427126
fb,518,5,aufbau,242448
fb,518,6,offbeat,202902
fb,518,7,fbs,164707
fb,518,8,halfback,160587
fb,518,9,fbr,121249
fb,518,10,surfboard,106221
sj,519,1,sj,1827072
sj,519,2,disjunction,904847
sj,519,3,disjointed,815729
sj,519,4,disjunctive,642149
sj,519,5,disjoint,539187
sj,519,6,misjudged,458058
sj,519,7,masjid,401577
sj,519,8,transjordan,394975
sj,519,9,sjogren,333858
sj,519,10,disjunct,200128
sj,519,11,disjunctions,160027
sj,519,12,misjudge,148548
ww,520,1,www,2324227
ww,520,2,ww,1193052
ww,520,3,wwii,450841
ww,520,4,iww,397081
ww,520,5,wwf,313986
ww,520,6,powwow,191572
ww,520,7,wwi,182633
gk,521,1,bangkok,2585899
gk,521,2,hodgkin,1568895
gk,521,3,hongkong,896868
gk,521,4,gk,609890
gk,521,5,chungking,505651
gk,521,6,angkor,376964
gk,521,7,hodgkinson,231211
gk,521,8,minangkabau,169931
gk,521,9,lovingkindness,147193
gk,521,10,chulalongkorn,138820
gk,521,11,hodgkins,107572
uq,522,1,albuquerque,2058666
uq,522,2,bouquet,1776877
uq,522,3,dubuque,647241
uq,522,4,bouquets,578001
uq,522,5,duquesne,541657
uq,522,6,chautauqua,500208
uq,522,7,fouquet,294889
uq,522,8,duque,188397
uq,522,9,fauquier,169453
uq,522,10,auquel,142559
uq,522,11,huq,117064
uq,522,12,uq,114216
bg,523,1,subgroups,2051501
bg,523,2,subgroup,1926970
bg,523,3,bg,862262
bg,523,4,subgenus,318141
bg,523,5,bgp,301418
bg,523,6,subgrade,272321
bg,523,7,pbgc,202352
bg,523,8,subgraph,183186
bg,523,9,cabg,180112
bg,523,10,subgoals,177423
bg,523,11,subgoal,137830
bg,523,12,subglottic,136701
sz,524,1,liszt,1525944
sz,524,2,warszawa,546974
sz,524,3,laszlo,407851
sz,524,4,sz,390710
sz,524,5,grosz,328748
sz,524,6,tadeusz,288777
sz,524,7,szabo,271325
sz,524,8,szechwan,268425
sz,524,9,szasz,263762
sz,524,10,tisza,232121
sz,524,11,szechuan,213709
sz,524,12,szilard,205133
jr,525,1,jr,5187118
jr,525,2,ajr,333791
jr,525,3,vajra,284988
jr,525,4,bajra,150485
jr,525,5,vajrayana,143310
jr,525,6,hijra,132751
jr,525,7,gujrat,129412
jr,525,8,jrs,126805
jr,525,9,rjr,122563
jr,525,10,jra,119856
jr,525,11,jrom,115499
ql,526,1,sql,5120171
ql,526,2,mysql,632864
ql,526,3,ql,582292
ql,526,4,qld,257878
ql,526,5,aql,115714
zt,527,1,aztec,1799219
zt,527,2,liszt,1525944
zt,527,3,aztecs,1053511
zt,527,4,jetzt,370026
zt,527,5,letzten,311546
zt,527,6,azt,264450
zt,527,7,ztschr,256966
zt,527,8,zt,250225
zt,527,9,aztlan,165032
zt,527,10,letzte,144962
zt,527,11,pzt,138008
zt,527,12,biztalk,130465
hk,528,1,pushkin,1264644
hk,528,2,hk,841778
hk,528,3,tashkent,546579
hk,528,4,hotchkiss,401013
hk,528,5,poughkeepsie,368024
hk,528,6,ashkenazi,334727
hk,528,7,thk,307830
hk,528,8,rothko,258938
hk,528,9,wirklichkeit,218895
hk,528,10,oshkosh,213148
hk,528,11,treitschke,208604
hk,528,12,roethke,190797
vc,529,1,vc,1907542
vc,529,2,pvc,1223370
vc,529,3,vcr,748774
vc,529,4,vch,317335
vc,529,5,vcrs,265295
vc,529,6,svc,214038
vc,529,7,vcc,211048
vc,529,8,ivc,204034
vc,529,9,vco,193836
vc,529,10,avc,184060
vc,529,11,cvc,180131
vc,529,12,vcs,170613
xm,530,1,xml,4225570
xm,530,2,xm,880737
xm,530,3,waxman,266867
xm,530,4,flaxman,249196
xm,530,5,xmas,192210
xm,530,6,uxmal,143995
xm,530,7,exmoor,137495
xm,530,8,exmouth,136926
xm,530,9,proxmire,119604
xm,530,10,laxmi,116489
xm,530,11,xxm,100133
gc,531,1,gc,2378773
gc,531,2,ngc,495162
gc,531,3,workingclass,420208
gc,531,4,gcc,373004
gc,531,5,agc,263464
gc,531,6,gcs,242355
gc,531,7,ugc,208740
gc,531,8,gcm,205830
gc,531,9,agcl,205434
gc,531,10,pbgc,202352
gc,531,11,hangchow,196599
gc,531,12,gcse,195658
fw,532,1,halfway,5139581
fw,532,2,fw,621181
fw,532,3,fwhm,262022
fw,532,4,briefwechsel,172562
fw,532,5,fws,129416
fw,532,6,ofwar,126749
pz,533,1,leipzig,5724526
pz,533,2,pz,247799
pz,533,3,hepzibah,164684
pz,533,4,pzt,138008
pz,533,5,leipziger,107183
kc,534,1,kcal,1399700
kc,534,2,kc,1216227
kc,534,3,bookcase,686724
kc,534,4,backcountry,421267
kc,534,5,crankcase,396152
kc,534,6,kcl,395787
kc,534,7,bookcases,360521
kc,534,8,sackcloth,355857
kc,534,9,pkc,338436
kc,534,10,chukchi,161173
kc,534,11,cockcroft,138841
kc,534,12,kirkcaldy,125866
hv,535,1,nashville,4301623
hv,535,2,hv,780716
hv,535,3,ruthven,363096
hv,535,4,hvac,293213
hv,535,5,jahveh,191635
hv,535,6,madhva,130188
hv,535,7,hva,119200
hv,535,8,uhv,113327
xw,536,1,maxwell,5864071
xw,536,2,boxwood,239888
xw,536,3,maxwellian,188566
zw,537,1,zwischen,1678844
zw,537,2,zwei,887140
zw,537,3,zwingli,645233
zw,537,4,rosenzweig,587647
zw,537,5,fitzwilliam,555301
zw,537,6,bzw,392936
zw,537,7,zwar,383685
zw,537,8,zweig,351456
zw,537,9,zweiten,311696
zw,537,10,zweite,249243
zw,537,11,zweifel,119841
zw,537,12,zweck,116264
fp,538,1,fp,1108100
fp,538,2,afp,545211
fp,538,3,halfpenny,493234
fp,538,4,fps,363146
fp,538,5,gfp,345235
fp,538,6,rfp,313198
fp,538,7,tfp,255233
fp,538,8,nfpa,254091
fp,538,9,fpc,253482
fp,538,10,fpga,217380
fp,538,11,cfp,213621
fp,538,12,halfpence,171379
iy,539,1,iy,469759
iy,539,2,riyadh,450663
iy,539,3,iyer,372957
iy,539,4,kshatriya,319384
iy,539,5,oriya,298400
iy,539,6,bharatiya,284525
iy,539,7,aliyah,223913
iy,539,8,kshatriyas,223009
iy,539,9,miyazaki,222537
iy,539,10,miyamoto,216745
iy,539,11,iyengar,203415
iy,539,12,chiyoda,197205
pv,540,1,pv,1660450
pv,540,2,pvc,1223370
pv,540,3,pvt,910201
pv,540,4,npv,663612
pv,540,5,hpv,517782
pv,540,6,pva,282042
pv,540,7,pvp,187981
pv,540,8,pvs,155040
pv,540,9,ppv,139511
pv,540,10,pvr,131312
pv,540,11,pvd,121948
pv,540,12,pvcs,117739
vt,541,1,vt,2360166
vt,541,2,govt,1738163
vt,541,3,pvt,910201
vt,541,4,dvt,245706
vt,541,5,vth,207547
vt,541,6,vtr,137680
vt,541,7,ivth,131890
vt,541,8,svt,127189
vt,541,9,vti,111906
vt,541,10,xvth,109130
vt,541,11,vte,102354
jp,542,1,jp,1908621
jp,542,2,rajput,713433
jp,542,3,bjp,638064
jp,542,4,jpeg,525916
jp,542,5,rajputs,501838
jp,542,6,jpn,484274
jp,542,7,rajputana,321036
jp,542,8,jpl,232456
jp,542,9,vajpayee,228436
jp,542,10,lajpat,183535
jp,542,11,jps,146227
jp,542,12,lijphart,144516
cv,543,1,cv,2305613
cv,543,2,cvd,616075
cv,543,3,cvs,471209
cv,543,4,hcv,386586
cv,543,5,cvp,256200
cv,543,6,cva,229414
cv,543,7,mcveigh,194949
cv,543,8,cvi,193746
cv,543,9,cvc,180131
cv,543,10,mcv,170888
cv,543,11,pcv,163085
cv,543,12,mcvey,131940
zb,544,1,salzburg,1059325
zb,544,2,uzbekistan,794143
zb,544,3,uzbek,459061
zb,544,4,herzberg,397368
zb,544,5,ginzburg,333684
zb,544,6,wurzburg,315148
zb,544,7,wiirzburg,289755
zb,544,8,spitzbergen,254052
zb,544,9,zbigniew,252077
zb,544,10,mintzberg,243577
zb,544,11,pietermaritzburg,242810
zb,544,12,hezbollah,214998
vp,545,1,vp,2404131
vp,545,2,vpn,602612
vp,545,3,vpon,451384
vp,545,4,mvp,276116
vp,545,5,cvp,256200
vp,545,6,avp,225417
vp,545,7,rsvp,197240
vp,545,8,pvp,187981
vp,545,9,kvp,167981
vp,545,10,vps,142261
vp,545,11,ivp,135225
vp,545,12,svp,120118
zr,546,1,ezra,3245963
zr,546,2,fitzroy,669737
zr,546,3,zr,595478
zr,546,4,hazrat,277793
zr,546,5,jezreel,173109
zr,546,6,mazrui,139224
zr,546,7,mizrahi,116248
zr,546,8,azrin,102966
fh,547,1,selfhood,924446
fh,547,2,fh,679014
fh,547,3,fha,649815
fh,547,4,fhe,524536
fh,547,5,offhand,498644
fh,547,6,sulfhydryl,269459
fh,547,7,halfhearted,237731
fh,547,8,fhould,218033
fh,547,9,fhall,188644
fh,547,10,selfhelp,144432
fh,547,11,fhr,136433
fh,547,12,schaffhausen,132611
yv,548,1,yvonne,995647
yv,548,2,yves,818142
yv,548,3,polyvinyl,638904
yv,548,4,byval,600516
yv,548,5,stuyvesant,584420
yv,548,6,yvette,375787
yv,548,7,polyvalent,217639
yv,548,8,yv,152910
yv,548,9,sunnyvale,151030
yv,548,10,yvon,122585
yv,548,11,shelbyville,120710
yv,548,12,hyv,120486
zg,549,1,fitzgerald,4027172
zg,549,2,metzger,488147
zg,549,3,fitzgibbon,211334
zm,550,1,boltzmann,1170328
zm,550,2,guzman,867634
zm,550,3,weizmann,709010
zm,550,4,fitzmaurice,299164
zm,550,5,weitzman,224473
zm,550,6,izmir,210689
zm,550,7,salzman,209144
zm,550,8,holtzman,208066
zm,550,9,zm,176790
zm,550,10,saltzman,156106
zm,550,11,holzman,140637
zm,550,12,katzman,135069
zv,551,1,rendezvous,2536073
zv,551,2,mitzvah,590916
zv,551,3,zvi,342907
zv,551,4,izvestia,212700
zv,551,5,izvestiya,189730
zv,551,6,izv,186656
zv,551,7,zvo,155629
zv,551,8,mitzvot,147926
zv,551,9,izvestiia,147694
zv,551,10,zvezda,108474
qs,552,1,eqs,3237101
qs,552,2,qs,490404
qs,552,3,iqs,333011
qs,552,4,aqsa,132812
qs,552,5,faqs,131410
qs,552,6,qsar,123864
kv,553,1,kv,1516931
kv,553,2,rockville,785399
kv,553,3,sackville,611126
kv,553,4,moskva,410709
kv,553,5,nkvd,402456
kv,553,6,kva,311185
kv,553,7,kvp,167981
kv,553,8,oakville,108779
kv,553,9,yorkville,100394
vn,554,1,vn,1513198
vn,554,2,vnto,452490
vn,554,3,arvn,299212
vn,554,4,dubrovnik,266419
vn,554,5,vnd,245940
vn,554,6,ivanovna,224705
vn,554,7,petrovna,175226
vn,554,8,vnder,159993
vn,554,9,xvn,147311
vn,554,10,vna,133038
vn,554,11,vne,126020
vn,554,12,kovno,125730
zn,555,1,zn,1842348
zn,555,2,selznick,416144
zn,555,3,kuznets,336965
zn,555,4,poznan,307305
zn,555,5,zno,285158
zn,555,6,zns,217032
zn,555,7,ghazni,207338
zn,555,8,kuznetsov,202918
zn,555,9,zhizn,139599
zn,555,10,znaniecki,128140
zn,555,11,znse,110813
zn,555,12,wozniak,106762
qa,556,1,qaeda,1008411
qa,556,2,qa,753171
qa,556,3,qatar,646513
qa,556,4,qasim,327447
qa,556,5,aqaba,243712
qa,556,6,qaddafi,199072
qa,556,7,qadi,174290
qa,556,8,qadir,174039
qa,556,9,qazi,165459
qa,556,10,qam,133489
qa,556,11,qasr,130683
qa,556,12,qantas,129092
yx,557,1,calyx,1065860
yx,557,2,asphyxia,692006
yx,557,3,onyx,417088
yx,557,4,coccyx,329236
yx,557,5,styx,269420
yx,557,6,myxedema,250459
yx,557,7,oryx,230173
yx,557,8,asphyxiation,176432
yx,557,9,myxoma,151526
yx,557,10,polymyxin,150513
yx,557,11,bombyx,128394
yx,557,12,asphyxiated,127711
jn,558,1,jn,1993658
jn,558,2,zijn,425160
jn,558,3,jno,337827
jn,558,4,jnana,313530
jn,558,5,jnr,182989
jn,558,6,yajna,182286
jn,558,7,yajnavalkya,178094
jn,558,8,prajna,173307
jn,558,9,rijn,163500
jn,558,10,jndi,100405
jn,558,11,jnd,100132
bf,559,1,bf,1060227
bf,559,2,subfamily,589489
bf,559,3,dumbfounded,503024
bf,559,4,cbf,330024
bf,559,5,subfamilies,215372
bf,559,6,subfield,188662
bf,559,7,obfuscation,176657
bf,559,8,bfi,166658
bf,559,9,subfields,160089
bf,559,10,rbf,147359
bf,559,11,clubfoot,129646
bf,559,12,subfloor,112634
mk,560,1,mk,1671783
mk,560,2,tomkins,367907
mk,560,3,potemkin,327723
mk,560,4,samkhya,322346
mk,560,5,grimke,260256
mk,560,6,lemke,228220
mk,560,7,mks,171805
mk,560,8,samkara,149328
mk,560,9,dmk,132451
mk,560,10,simkins,114047
mk,560,11,timken,110721
mk,560,12,temkin,100296
cw,561,1,cw,1630864
cw,561,2,cwt,871273
cw,561,3,mcwilliams,353018
cw,561,4,cwa,284471
cw,561,5,cwts,190850
cw,561,6,cwm,161225
cw,561,7,cws,155998
cw,561,8,cwc,138081
cw,561,9,mcwhorter,123443
jm,562,1,jm,2466879
jm,562,2,nijmegen,353299
jm,562,3,ajmer,296321
jm,562,4,sejm,228492
jm,562,5,jms,173307
jm,562,6,jmp,141242
lq,563,1,quelques,1326116
lq,563,2,quelque,797559
lq,563,3,colquhoun,285131
lq,563,4,lq,221015
lq,563,5,cualquier,201375
lq,563,6,pulque,160622
lq,563,7,guadalquivir,138630
lq,563,8,holquist,120176
lq,563,9,quelquefois,112133
lq,563,10,colquitt,110129
lq,563,11,hillquit,110044
jh,564,1,jh,1496158
jh,564,2,nijhoff,609795
jh,564,3,jhe,344937
jh,564,4,jha,326494
jh,564,5,jhansi,201548
jh,564,6,jhelum,171287
jh,564,7,jharkhand,143367
jh,564,8,jhall,140075
jh,564,9,jhs,108208
kj,565,1,kj,1348814
kj,565,2,blackjack,415889
kj,565,3,kjv,412869
kj,565,4,reykjavik,356490
kj,565,5,hammarskjold,330056
kj,565,6,kjeldahl,180644
kj,565,7,nkjv,164492
kj,565,8,inkjet,151044
kj,565,9,lockjaw,110864
jc,566,1,jc,2130984
jc,566,2,jcs,462819
jc,566,3,jcp,151282
jc,566,4,jcaho,131520
jc,566,5,ajc,121882
jc,566,6,jcl,118271
jc,566,7,mikolajczyk,113552
jc,566,8,wojciech,113291
jc,566,9,jcc,103970
gz,567,1,zigzag,1124856
gz,567,2,aurangzeb,576783
gz,567,3,guangzhou,514801
gz,567,4,zigzags,240367
gz,567,5,hangzhou,200015
gz,567,6,zigzagging,198996
gz,567,7,zigzagged,140478
gz,567,8,yangzi,117093
gz,567,9,aurangzib,108474
gz,567,10,zhuangzi,105635
gz,567,11,gz,103696
js,568,1,js,2222772
js,568,2,jsp,634453
js,568,3,djs,141128
js,568,4,jsot,114655
js,568,5,jsc,113087
js,568,6,rajshahi,102943
tx,569,1,tx,2942662
tx,569,2,txt,213129
tx,569,3,mtx,173107
fk,570,1,kafka,1563740
fk,570,2,jfk,627909
fk,570,3,fk,372831
fk,570,4,rifkin,199887
fk,570,5,lefkowitz,180181
fk,570,6,selfknowledge,129290
fk,570,7,koffka,110473
fk,570,8,aufklarung,108897
jl,571,1,jl,2689697
jl,571,2,majlis,370034
jl,571,3,stijl,132596
vm,572,1,vm,1677183
vm,572,2,vms,284224
vm,572,3,svm,195152
vm,572,4,vmax,186471
vm,572,5,avm,178069
vm,572,6,xvm,151769
vm,572,7,jvm,144759
vm,572,8,vmi,141804
vm,572,9,cvm,112147
vm,572,10,dvm,106645
lj,573,1,lj,1689521
lj,573,2,ljubljana,374677
lj,573,3,alj,228393
lj,573,4,seljuk,208966
lj,573,5,valjean,184692
lj,573,6,viljoen,108907
tj,574,1,tj,2210792
tj,574,2,mountjoy,340174
tj,574,3,tjie,202015
tj,574,4,straitjacket,200860
tj,574,5,betjeman,111013
tj,574,6,tietjens,104804
jj,575,1,jj,2254647
jj,575,2,hajj,433496
jj,575,3,ujjain,159836
jj,575,4,hajji,131971
cj,576,1,cj,1826785
cj,576,2,ecj,545447
cj,576,3,icj,457853
cj,576,4,cjd,131963
vg,577,1,novgorod,803451
vg,577,2,avg,791080
vg,577,3,vg,518633
vg,577,4,vgl,355884
vg,577,5,vga,279315
vg,577,6,yevgeny,111381
vg,577,7,svg,100524
mj,578,1,mj,2231781
mj,578,2,tmj,300696
mj,578,3,bmj,267796
mj,578,4,amj,123052
jt,579,1,jt,1676533
jt,579,2,jth,403364
jt,579,3,jthe,196305
jt,579,4,jts,137685
jt,579,5,bjt,132339
jt,579,6,wojtyla,130037
jt,579,7,ijtihad,128039
jt,579,8,jtpa,113548
pj,580,1,pj,1838634
pj,580,2,upjohn,346355
pj,580,3,apj,206123
pj,580,4,skopje,177559
pj,580,5,kopje,121460
pj,580,6,skipjack,120642
wg,581,1,newgate,828287
wg,581,2,lawgiver,734371
wg,581,3,wg,624288
wg,581,4,lawgivers,196916
wg,581,5,mowgli,139642
wg,581,6,awg,126834
wg,581,7,cowgill,101445
vh,582,1,vh,670531
vh,582,2,vhf,412815
vh,582,3,vhs,408030
vh,582,4,vhdl,223041
vh,582,5,gvhd,214179
vh,582,6,vhich,207740
vh,582,7,vhen,157486
vh,582,8,vhp,145462
vh,582,9,vhi,127257
vh,582,10,vhat,124537
bk,583,1,bk,1978641
bk,583,2,liebknecht,283670
bk,583,3,bks,152144
bk,583,4,rabkin,116778
bk,583,5,abkhazia,108258
vv,584,1,vv,1428635
vv,584,2,savvy,821080
vv,584,3,navvies,138802
vv,584,4,revved,132725
vv,584,5,navvy,101329
jd,585,1,jd,1636851
jd,585,2,jdbc,307337
jd,585,3,tijdschrift,202175
jd,585,4,cjd,131963
jd,585,5,jdc,115637
jd,585,6,jdk,114494
jd,585,7,bijdragen,106690
tq,586,1,atque,1340939
tq,586,2,tqm,587878
tq,586,3,tq,464615
tq,586,4,postquam,123968
vb,587,1,vb,1258577
vb,587,2,vba,444970
vb,587,3,vbscript,237728
vb,587,4,uvb,166831
vb,587,5,dvb,135614
vb,587,6,ivb,131646
vb,587,7,vbe,120648
jf,588,1,jf,1530210
jf,588,2,jfk,627909
jf,588,3,jfet,135298
jf,588,4,tajfel,128367
dz,589,1,dz,542632
dz,589,2,lodz,369499
dz,589,3,adze,252778
dz,589,4,shevardnadze,197350
dz,589,5,adzes,181465
dz,589,6,lindzey,179659
dz,589,7,podzolic,139524
dz,589,8,godzilla,119534
dz,589,9,kudzu,114018
dz,589,10,karadzic,104245
xb,590,1,roxbury,587093
xb,590,2,roxburgh,296036
xb,590,3,xb,236706
xb,590,4,uxbridge,221987
xb,590,5,duxbury,209901
xb,590,6,bixby,208189
xb,590,7,oxbow,152431
xb,590,8,oxbridge,147955
xb,590,9,roxburghe,104426
jb,591,1,jb,1477311
jb,591,2,ejb,476255
jb,591,3,jbl,172549
zc,592,1,cuzco,928443
zc,592,2,orozco,377763
zc,592,3,vizcaya,200181
zc,592,4,nazca,144823
zc,592,5,zc,122291
zc,592,6,szczecin,112123
zc,592,7,tezcatlipoca,110123
zc,592,8,yitzchak,105050
fj,593,1,fj,1076857
fj,593,2,fjord,693049
fj,593,3,fjords,295530
yy,594,1,sayyid,612588
yy,594,2,yy,320837
yy,594,3,umayyad,277490
yy,594,4,khayyam,235180
yy,594,5,hayyim,168309
yy,594,6,bhattacharyya,148728
yy,594,7,umayyads,122131
yy,594,8,xyy,107754
qn,595,1,eqn,1261759
qn,595,2,qn,325391
qn,595,3,eqns,272660
xs,596,1,xs,569621
xs,596,2,xslt,261230
xs,596,3,flaxseed,259165
xs,596,4,xsl,230324
xs,596,5,coxsackie,179983
xs,596,6,coxswain,178644
xs,596,7,paxson,125773
qr,597,1,qrs,1054724
qr,597,2,qr,488244
qr,597,3,esqr,201357
jk,598,1,jk,718119
jk,598,2,dijk,329674
jk,598,3,dijkstra,215617
jk,598,4,rijksmuseum,183580
jk,598,5,rajkot,158047
jk,598,6,koninklijke,135096
jv,599,1,jv,848111
jv,599,2,kjv,412869
jv,599,3,nkjv,164492
jv,599,4,vojvodina,149495
jv,599,5,jvm,144759
qq,600,1,sqq,1095729
qq,600,2,seqq,269154
qq,600,3,qq,238901
qq,600,4,saqqara,108435
xn,601,1,xn,714320
xn,601,2,flexner,481517
xn,601,3,exner,196679
xn,601,4,laxness,111697
xn,601,5,oxnard,109398
vf,602,1,vf,709969
vf,602,2,ivf,511614
vf,602,3,vfr,172247
vf,602,4,avf,156487
px,603,1,px,766841
px,603,2,ipx,337114
px,603,3,spx,142403
px,603,4,aspx,121979
px,603,5,appx,105131
zd,604,1,mazda,539293
zd,604,2,kazdin,181860
zd,604,3,izd,181100
zd,604,4,zd,169873
zd,604,5,samizdat,126149
zd,604,6,zvezda,108474
zd,604,7,mazdoor,108267
qt,605,1,qt,814457
qt,605,2,qtl,209902
qt,605,3,qty,153085
qt,605,4,qtd,105827
qt,605,5,qtip,102234
zp,606,1,fitzpatrick,1210761
zp,606,2,zp,151085
qo,607,1,qos,772231
qo,607,2,qol,253272
qo,607,3,qo,194398
qo,607,4,qod,104462
dx,608,1,dx,1194953
dx,608,2,edx,101324
hj,609,1,hj,1087127
hj,609,2,hjalmar,195243
gv,610,1,gv,293363
gv,610,2,rigveda,236453
gv,610,3,gvhd,214179
gv,610,4,rgveda,208198
gv,610,5,gvn,121624
gv,610,6,longview,118549
jw,611,1,jw,1165914
qc,612,1,qc,732223
qc,612,2,qcd,282526
qc,612,3,qca,112650
jy,613,1,rajya,476583
jy,613,2,jy,312155
jy,613,3,benjy,201711
jy,613,4,jyoti,129772
gj,614,1,gj,842635
gj,614,2,jingji,146417
gj,614,3,heilongjiang,103976
qb,615,1,iqbal,690386
qb,615,2,qb,393057
pq,616,1,pq,775424
pq,616,2,uspq,185964
pq,616,3,umpqua,113661
jg,617,1,jg,1034900
bz,618,1,bzw,392936
bz,618,2,bz,285157
bz,618,3,dobzhansky,208154
bz,618,4,subzone,121127
mx,619,1,mx,994334
qm,620,1,tqm,587878
qm,620,2,qm,401990
mz,621,1,mz,385785
mz,621,2,dmz,240846
mz,621,3,hamza,199033
mz,621,4,karamzin,144618
qf,622,1,qf,635954
qf,622,2,waqf,196684
qf,622,3,qfd,115241
wj,623,1,wj,914179
zq,624,1,velazquez,570054
zq,624,2,vazquez,342982
xr,625,1,xrd,312333
xr,625,2,xr,295354
xr,625,3,xray,177773
xr,625,4,rexroth,121949
zk,626,1,blitzkrieg,276574
zk,626,2,schwarzkopf,212547
zk,626,3,kosciuszko,164998
zk,626,4,koussevitzky,127475
zk,626,5,zk,124943
cx,627,1,cx,653498
cx,627,2,cxix,119182
cx,627,3,cxi,104056
fx,628,1,fx,812116
fv,629,1,fv,529387
fv,629,2,alfven,171411
fv,629,3,fvc,106499
bx,630,1,bx,481180
bx,630,2,pbx,297442
vw,631,1,vw,604526
vw,631,2,vwf,137662
vj,632,1,vj,724370
mq,633,1,mq,324438
mq,633,2,almqvist,180552
mq,633,3,almquist,103126
mq,633,4,namque,100308
qv,634,1,qv,454962
qv,634,2,almqvist,180552
zf,635,1,herzfeld,183650
zf,635,2,creutzfeldt,171945
zf,635,3,zf,143954
zf,635,4,laissezfaire,108840
qe,636,1,qe,407931
qe,636,2,qed,164512
yj,637,1,pyjamas,322830
yj,637,2,yj,238504
gx,638,1,guangxi,195396
gx,638,2,jiangxi,188028
gx,638,3,gx,173606
kx,639,1,kx,286103
kx,639,2,quarkxpress,148265
kx,639,3,schillebeeckx,121054
xg,640,1,xg,344461
xg,640,2,foxglove,198087
